feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-3rd-Ventricle_normStdDev,0.5094198431467253,0.5773106575029098,0.056750677813140415,-0.0008814933338504204,-0.7191388051375052
ASEG-CC_Mid_Posterior_normMean,0.5461639771314862,0.49274466866859634,0.04362088059661806,-0.0007156335711067721,-0.4940629277836804
ASEG-Left-Lateral-Ventricle_normStdDev,0.5536974740038872,0.4907640096550701,0.03413193790612194,-0.0006219099808599883,-0.23186861006522597
ASEG-Right-Lateral-Ventricle_normStdDev,0.5741546767294249,0.45807100911211196,0.034166316632016906,-0.0006305953650898197,-0.21355630506633544
A2009-ctx-rh-G_precentral_ThickStd,0.606723775690916,0.40115658423402484,-0.06914503769906001,0.0008090554972306743,1.3517335827257286
ASEG-Left-choroid-plexus_Volume_mm3,0.5803799148566792,0.3915294022455635,-0.006856253186497792,0.0003034827249030726,-0.2846045911110707
A2009-ctx-lh-G_front_middle_GrayVol,0.5390487376557161,0.3909880188717097,-0.06181485356945157,0.00040836347425264797,1.9201387912922439
ASEG-3rd-Ventricle_Volume_mm3,0.6142535221255101,0.38368436494461744,-0.015291533358573818,0.0005556210672249007,-0.35398891363647306
A2009-ctx-rh-G_parietal_sup_ThickAvg,0.5775599229102673,0.380155803234943,-0.05041819230032287,0.0004990362398114985,1.1733728765041964
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,0.5308362205938061,0.3751578468836261,-0.08007525458913854,0.0006232382893453641,2.2148948430784374
ASEG-Right-Cerebellum-White-Matter_normStdDev,0.6001805046579165,0.37032792304447826,0.027594601288251225,-0.0002352903714162283,-0.6377736058135682
A2009-ctx-lh-G_orbital_GrayVol,0.5296010359989132,0.36368050961615384,-0.05676554189710152,0.00031401467576231735,1.8867755368244172
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.6264265244392735,0.3584629304184322,-0.034629230599804474,0.0006830904681852601,0.2260513984838482
ASEG-Right-Putamen_Volume_mm3,0.537832452797717,0.3571610699186157,0.006818556662503662,-0.00030079563431059745,0.3537828987563501
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5545795266511171,0.35656763246840395,-0.05913389994577127,0.0003872544207483835,1.7929454444310038
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.5604099176084172,0.3548016635538996,-0.06200915808080679,0.00043174677169955,1.8589427160506429
ASEG-wm-rh-superiorfrontal_normMean,0.561533168714006,0.35329984030552075,-0.04586604109334698,0.0004935303295624282,1.0001402064309315
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,0.5572669681786871,0.35124294728043765,-0.0670961377063829,0.0004896896865883305,1.949865568617384
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.608761519936678,0.3501081010889175,-0.019203687976315997,0.0004899962905424386,-0.09401663758216305
A2009-ctx-lh-S_front_sup_ThickAvg,0.5473366569686219,0.3469816340323686,-0.05332409494160497,0.0005084823205374525,1.2989438075389221
A2009-ctx-rh-Pole_occipital_ThickStd,0.5714442607713873,0.34050758777542484,-0.05980513489869034,0.0008276755331411337,0.9323175415105589
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,0.5820184988141959,0.3347254861141156,-0.030736336803236872,0.00011958804108033093,1.0781237185886519
