feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-Left-choroid-plexus_Volume_mm3,0.4706803837332398,0.5551871017630178,-0.02081457248907637,0.0005492488758572866,-0.23541956991913793
ASEG-3rd-Ventricle_Volume_mm3,0.5069691635134265,0.5008882065737237,-0.02007735269974195,0.0006130516933156763,-0.29932685248517055
ASEG-3rd-Ventricle_normStdDev,0.4557547667190501,0.48588471816949597,0.015401056187601724,-0.0004560185716677304,0.3452233259241221
ASEG-Right-choroid-plexus_Volume_mm3,0.5022382767671058,0.45339731465738314,-0.022300496263365846,0.0005290557557912719,-0.13395188348144657
ASEG-wm-lh-caudalanteriorcingulate_normRange,0.4607493454162969,0.4240427782148333,-0.0648293103136471,0.0008806621558348716,1.0296345702146985
ASEG-Left-Lateral-Ventricle_normStdDev,0.4998830566640981,0.3965436189168638,0.023292461191164744,-0.0005152756508768432,0.10097347556599236
ASEG-Right-Lateral-Ventricle_normStdDev,0.5265338210782057,0.3907269753854415,0.014159030827248589,-0.0004472259827599606,0.34328543618887375
ASEG-wm-lh-caudalanteriorcingulate_normMin,0.4721795451051733,0.38828655768404297,0.059872730481318324,-0.000848514432682402,-0.844211069009464
ASEG-CC_Mid_Posterior_normMean,0.552965002908592,0.3821389386730469,0.05828740733992464,-0.0008767829342846589,-0.7178586954939951
ASEG-Left-Thalamus_Volume_mm3,0.5110754136088308,0.367186196125189,0.021452611705801043,-0.0005128039778255195,0.1932467717561887
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.5972805214968944,0.3472550028274617,-0.028396428311350797,0.000639976049515315,-0.03350109493667081
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.5796741238680576,0.34646962494296807,-0.0292934654872808,0.0006541234015555001,-0.0002623371746033193
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,0.5482243376496879,0.340182746416972,-0.0167522854236506,-6.59711905479866e-05,0.9499298109096358
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,0.5193032413091772,0.3302661920963504,-0.0654347757574503,0.0003690394727998731,2.1734357837399525
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,0.5394293648695059,0.32064942500523924,-0.05429571723730652,0.0002749872477280544,1.8392548966611983
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.5355072393699712,0.31979020117812385,-0.0479783628149362,0.00022025758336119406,1.677384158212626
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,0.5312359358159531,0.3196009792006697,-0.010584973268226121,-0.00014189284647056672,0.7644755765779699
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,0.5114484686299469,0.3068234376182057,-0.03133732655024769,8.325905622668323e-05,1.2168910396459351
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,0.5384824093662056,0.30504276801916147,-0.012503793196594065,-0.00012647490630505242,0.8237082954141426
