feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean
A2009-ctx-lh-S_calcarine_ThickAvg,-0.0227000703651948,0.00591768866344417,1.13327287769917,-0.520819562073809,0.81832768896581
A2009-ctx-lh-S_parieto_occipital_ThickAvg,-0.0237220593912369,0.00325707129376892,1.16274440477109,-0.46943462777131,0.796942570415362
A2009-ctx-rh-S_calcarine_ThickAvg,-0.0244021970574055,0.00170987604695546,1.25083298138407,-0.30040826060553,0.772116758004719
ASEG-3rd-Ventricle_normStdDev,-0.0190049766995743,0.00135620975509697,0.854943423057452,-0.453814707588796,0.761426153195633
A2009-ctx-rh-G_orbital_GrayVol,-0.0270084372287469,-0.000181231413126731,1.34852316385188,-0.218307505107441,0.748017279886677
A2009-ctx-rh-G_temporal_middle_GrayVol,-0.0212853527632991,0.00306511767605419,1.06239425375669,-0.383353724235231,0.744797892653272
A2009-ctx-lh-G_orbital_GrayVol,-0.0264185352896427,-0.000984541178767009,1.33740317687375,-0.19401085464422,0.743391057243366
ASEG-Right-Lateral-Ventricle_normStdDev,-0.0213981232023699,0.00201728189598404,1.00227712217061,-0.493352898949139,0.739637455019926
A2009-ctx-rh-G_and_S_cingul-Ant_GrayVol,-0.0242506665767622,0.00174871667982697,1.21181715290636,-0.293429365228566,0.735252445317366
A2009-ctx-lh-S_orbital_med-olfact_GrayVol,-0.0195562503546195,0.00483051859156798,0.978135874879898,-0.516711371029871,0.732870928700141
ASEG-Right-Accumbens-area_Volume_mm3,-0.0216068545961408,0.000661722495489226,1.07820896942953,-0.330482661916087,0.719470763514819
ASEG-Left-Thalamus_Volume_mm3,-0.0253383660120024,-0.00133844599072492,1.25641925458573,-0.218596430885189,0.71288090531339
A2009-ctx-rh-S_temporal_sup_ThickAvg,-0.0242121497800885,0.000894002214363875,1.19172168091519,-0.366862486607911,0.710556630226892
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,-0.0212144936536863,0.00346634757900821,1.02795062601799,-0.444501728264036,0.708927628026175
ASEG-Left-Lateral-Ventricle_normStdDev,-0.0211504702279445,0.000153006357754891,0.994298492999312,-0.377207350332167,0.706654228904432
A2009-ctx-lh-Pole_occipital_ThickStd,0.0178453843714162,0.000282926088474385,-0.838650451008542,0.4450633479109,0.700560349207456
A2009-ctx-lh-Lat_Fis-post_ThickAvg,-0.0240232858478284,0.000267015516081733,1.16373277417363,-0.280702443284866,0.695971420759454
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,-0.0254035089161164,-0.000903786877741221,1.2491412693553,-0.127695384761269,0.694336282894708
A2009-ctx-lh-G_front_inf-Opercular_GrayVol,-0.0235513864188313,0.000428490173084848,1.18227512029042,-0.215618183959641,0.693191917744134
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,-0.0243682992193978,-0.000452005474200526,1.2097038465948,-0.226153863272051,0.692624000032941
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,-0.0236691045912848,0.00174900101581342,1.16847445620678,-0.223371581954639,0.686115199878059
ASEG-Left-Accumbens-area_Volume_mm3,-0.0199902043012796,0.00120934773788452,1.02242264723818,-0.357378162635652,0.684770594794617
A2009-ctx-lh-G_temporal_middle_GrayVol,-0.0198688398433133,0.00306498871322904,0.99005061989653,-0.354078560801065,0.672819238762003
A2009-ctx-lh-G_front_sup_GrayVol,-0.0223896376712345,0.00228530275029246,1.14099772788797,-0.216213251245393,0.667410513007948
A2009-ctx-rh-S_parieto_occipital_ThickAvg,-0.0213743233602859,0.00202508589829807,1.05524412690434,-0.335874477476609,0.666523104156323
A2009-ctx-lh-G_front_inf-Orbital_GrayVol,-0.0192591166076596,0.00286316939072394,0.988703249370739,-0.309532022922681,0.66113869482936
A2009-ctx-rh-Lat_Fis-post_ThickAvg,-0.0227481318288366,-3.55590826814144E-05,1.12614358130998,-0.230200463370505,0.66113862639601
A2009-ctx-lh-G_front_middle_GrayVol,-0.0220755941904678,0.000601751950334232,1.09848173325354,-0.198100406093532,0.6599319603101
A2009-ctx-lh-S_circular_insula_ant_ThickAvg,-0.0207855977844937,0.00195889438576145,1.00960564352587,-0.352360390222959,0.658613423497447
