feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-Left-choroid-plexus_Volume_mm3,0.5222255006030351,0.35482960677841285,-0.0035059623766106117,0.00039858041059991696,-0.3805805156918335
ASEG-3rd-Ventricle_Volume_mm3,0.6380912511999749,0.31919374616864493,-0.02295626453657102,0.0008331653728396608,-0.22683423495435046
ASEG-3rd-Ventricle_normStdDev,0.5365140333789822,0.31580700974860537,0.01525453269059187,-0.0004659272102419186,0.08284163117967036
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,0.5311222909080419,0.30483673103326003,-0.09692473115970171,0.0007861769657252527,2.4687445087950732
ASEG-Right-choroid-plexus_Volume_mm3,0.5514724951021502,0.28712346067091066,-0.01997041547747203,0.0006014377208327598,-0.13647027896459887
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,0.5322964804171625,0.2835213387051979,-0.08851538573072243,0.0007600782301514981,2.19395887600986
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,0.516867562059778,0.26503029222417607,-0.06339124638424976,0.0003669480277258353,1.8684221653757709
ASEG-Right-Lateral-Ventricle_normStdDev,0.5622678871757892,0.2548768652788131,0.005778684202026227,-0.00037043826183217547,0.3423908481697167
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,0.5388100906782771,0.25093363136391883,-0.10376306060977791,0.0010130583904132935,2.382153775059238
ASEG-Left-Cerebellum-Cortex_Volume_mm3,0.5628187808851154,0.2500897441430253,0.04257734250016388,-0.000807570998250747,-0.4069427300324895
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.5902035154989039,0.24434780793801056,-0.03088967851351899,0.0008027014055452926,0.0678611397921741
A2009-ctx-rh-Lat_Fis-post_ThickAvg,0.5554820166284072,0.24260754292742107,-0.06682247678584434,0.0004498868948976672,1.7882521372085782
ASEG-Left-Pallidum_normStdDev,0.5981967583377165,0.24259937507324433,-0.05822969294219304,0.0008461708524872231,0.9123504874671998
ASEG-Right-Accumbens-area_Volume_mm3,0.5536741865792515,0.23884889861580771,0.04099801510254093,-0.0007092910395465353,-0.43411464730633853
A2009-ctx-rh-S_calcarine_ThickAvg,0.5202726192915146,0.2274607124661839,-0.10086631222169945,0.0008892426574103652,2.4469836257667414
A2009-ctx-lh-S_precentral-inf-part_ThickAvg,0.5396140040706712,0.22016190004911337,-0.03663474322437111,0.00011840971719706715,1.1746188546832546
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5307021339894203,0.21062522576595494,-0.07022206638636909,0.0005502275435852529,1.7811445015869727
A2009-ctx-rh-G_oc-temp_lat-fusifor_ThickAvg,0.5374845615430816,0.20861651592943695,-0.03476111275344718,0.0001736666002196617,1.0432161105604516
ASEG-Right-Cerebellum-Cortex_Volume_mm3,0.5678926507310996,0.20506133681206742,0.012124277547142301,-0.0004026121130588031,0.12643314539978734
A2009-ctx-rh-G_temp_sup-Plan_tempo_ThickAvg,0.5331730388839996,0.20464791512712957,-0.07155074962481664,0.0006519640971518145,1.6058371119528965
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,0.5417488720599924,0.20458160670756814,-0.06837680898134783,0.00045911274857126646,1.8277616135743506
ASEG-Left-Caudate_Volume_mm3,0.5554350381730433,0.20200813287635885,-0.013331441265386745,-9.91593832294372e-05,0.6966850030295015
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,0.5298737950853564,0.20183594343668818,-0.03289397226680023,9.653188005691248e-06,1.1624130558373638
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,0.5446798320408214,0.19448152583509157,-0.07713958375754673,0.000561675953234172,1.9470260556961767
A2009-ctx-rh-G_front_inf-Triangul_ThickAvg,0.5635166266291294,0.19257631547202764,-0.0824481504871408,0.0006835769992094075,2.0677070165317173
ASEG-WM-hypointensities_normMean,0.5747912779593602,0.19159670691431913,-0.03100348526512735,0.0003836522231405054,0.5632843153109426
A2009-ctx-rh-G_orbital_GrayVol,0.5061078852454649,0.19107767283336663,-0.05783075916904357,0.000372291622619363,1.5938313890185583
