feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,0.5466556009526248,0.7332482108801401,-0.08736570359429165,0.0006728195525214706,2.4570403302598933
A2009-ctx-lh-S_intrapariet_and_P_trans_ThickAvg,0.533322371816912,0.7094485607156085,-0.07905584697141631,0.0006088099529317256,2.2467815926463888
A2009-ctx-lh-G_front_middle_ThickAvg,0.5475465191449803,0.654809469603622,-0.08502226091295881,0.0006854480417144105,2.3517198016376337
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,0.5162387442638119,0.6131533876847024,-0.05581685007920984,0.00032724031023546613,1.8253260674015166
A2009-ctx-rh-Lat_Fis-post_ThickAvg,0.532712742610297,0.6101068011952777,-0.06386604690098849,0.0003549962577642848,2.100410068900729
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,0.532167558635161,0.6017223197724002,-0.05833461496413691,0.00033966824684894515,1.8695624354969989
A2009-ctx-lh-G_precuneus_ThickAvg,0.5530178602578618,0.5945164352874506,-0.07303173648852941,0.000560262881919451,2.0410938413324913
A2009-ctx-rh-S_postcentral_ThickAvg,0.5566875529138289,0.5882005169350835,-0.06771657322915331,0.0005044701936645225,1.9547928379393946
ASEG-Optic-Chiasm_Volume_mm3,0.5806246134045188,0.5808956521173698,0.05159323939382382,-0.0003373978911134739,-1.5839338981763063
A2009-ctx-rh-G_postcentral_ThickAvg,0.5726107956285877,0.5759174172550737,-0.04788126404698955,0.00037972467356374944,1.3311890623656382
A2009-ctx-lh-S_postcentral_ThickAvg,0.5561728641375785,0.5737882680211632,-0.08542769582075639,0.0007040436143144922,2.3091087996626496
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickAvg,0.5579978096117149,0.5728544489857033,-0.10494781271844565,0.0009294559527785147,2.6934612348954015
A2009-ctx-rh-G_temp_sup-Lateral_GrayVol,0.555548859245692,0.5684036134268439,-0.04347082307468212,0.00024798191818169196,1.4403375447437141
A2009-ctx-rh-G_front_middle_ThickAvg,0.5247900989960307,0.562733872088401,-0.07061172866623565,0.0005522726852449657,2.0081237223897723
A2009-ctx-rh-G_precuneus_ThickAvg,0.5816809300542751,0.5605191717348161,-0.05988649581426482,0.000431350146629108,1.727494516854595
A2009-ctx-rh-G_pariet_inf-Supramar_ThickAvg,0.5523353869884057,0.5586885362503172,-0.06167086425468622,0.00040574193357069627,1.9056668808581831
A2009-ctx-lh-Lat_Fis-post_ThickAvg,0.5283448051447404,0.5564310691355132,-0.04607200069386242,0.0001897460963095511,1.6872604824970252
A2009-ctx-rh-G_temp_sup-G_T_transv_ThickAvg,0.5464864708264711,0.5562532267072087,-0.04663746131124977,0.00031314096928443424,1.4124784497256717
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5300033709155928,0.5502566302858317,-0.044162908670298776,0.00018173590374678588,1.623833304035791
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.5355072393699712,0.5465958222367887,-0.0479783628149362,0.00022025758336119406,1.677384158212626
A2009-ctx-lh-G_and_S_cingul-Ant_ThickAvg,0.5496742287317302,0.5447145292210981,-0.07106427223588088,0.0005060726972787807,2.0445750318562643
A2009-ctx-lh-G_pariet_inf-Angular_ThickAvg,0.5359548642339744,0.5336584120557128,-0.06205920103061099,0.00041854789103525027,1.8747236600039157
A2009-ctx-rh-S_subparietal_ThickAvg,0.5503950270589522,0.5291603607729448,-0.023584452221597538,3.797626641129607e-05,0.9875878267191578
A2009-ctx-lh-G_occipital_sup_GrayVol,0.5602079189165357,0.5200691540766276,0.007288331304725237,-0.00026086574799564523,0.27222566975797247
A2009-ctx-lh-G_temporal_middle_ThickAvg,0.5768101659304311,0.5185706149069578,-0.04904696966856512,0.0002791850815865377,1.6009863156459432
A2009-ctx-rh-G_and_S_subcentral_GrayVol,0.53518447625917,0.5160284419464101,-0.05171587084109408,0.00032053767097954257,1.660738749858226
A2009-ctx-lh-S_calcarine_ThickStd,0.5541396370156311,0.5143598685506683,-0.040583919571780105,0.00025348104370720746,1.299612405217738
A2009-ctx-rh-G_and_S_paracentral_ThickAvg,0.5801803501405542,0.5121424499581874,-0.03178347468697365,0.00021954424424001437,0.9580720282312876
A2009-ctx-lh-S_precentral-sup-part_ThickAvg,0.5873988614716046,0.5075129193697608,-0.04401418215134457,0.0003268170915864417,1.2749833904594738
A2009-ctx-rh-S_temporal_sup_ThickAvg,0.5155051449734294,0.5051829911870945,-0.05713594243429921,0.00031187935211055766,1.8574153790185188
A2009-ctx-rh-S_calcarine_ThickAvg,0.5251849401414477,0.49992839314894433,-0.0682439063463707,0.00046349948749462515,2.061939325081285
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,0.5344366710196756,0.49983753488531546,-0.0196653538594533,-3.202158606916505e-05,0.965198955142015
A2009-ctx-rh-S_temporal_transverse_ThickAvg,0.5543824406342632,0.49563759768151827,5.863850564187773e-05,-0.00018100221511405058,0.4251850351449738
A2009-ctx-lh-G_Ins_lg_and_S_cent_ins_ThickAvg,0.5679088071443601,0.49155840293160724,-0.03318186759015982,0.00012656969587639946,1.2350467852453129
A2009-ctx-rh-G_front_inf-Orbital_ThickAvg,0.5429325115701212,0.49079345701681504,-0.03483064635135072,0.00013966921265611324,1.2447803519144762
A2009-ctx-lh-S_parieto_occipital_ThickAvg,0.5329740153780217,0.48754982447035233,-0.06048625898093572,0.00037245636521592896,1.8846300748271214
ASEG-Right-Accumbens-area_Volume_mm3,0.5287080760953025,0.48526668428842423,0.01951509756866379,-0.00044860724997950683,0.12123912262703117
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,0.5386699675101004,0.48373697952087075,-0.06891868470577425,0.0004844854407987225,2.0336635603987756
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickAvg,0.591444355879469,0.4831222172496453,-0.045265398882025194,0.0002863482283643081,1.4238486372297279
A2009-ctx-rh-S_front_inf_ThickAvg,0.556124186390482,0.482930312381365,-0.058043031349031306,0.000410485220586771,1.7334520116986099
A2009-ctx-lh-G_orbital_ThickAvg,0.574416573948501,0.48208112694062866,-0.06450956988227509,0.00047035322783187155,1.8924912998950774
ASEG-Left-Cerebellum-Cortex_normStdDev,0.5358525149998948,0.4803293903948539,0.07539333995500187,-0.0006451273829098835,-1.9790844355242398
A2009-ctx-lh-G_precuneus_GrayVol,0.5437013117505773,0.476062322535746,-0.05124278283933493,0.00028999908533940523,1.7147329940253722
ASEG-3rd-Ventricle_normStdDev,0.4557547667190501,0.4759808213704112,0.015401056187601724,-0.0004560185716677304,0.3452233259241221
A2009-ctx-rh-G_and_S_cingul-Mid-Ant_ThickAvg,0.5429623639429654,0.4741837871309748,-0.06433181948332495,0.0004288919474292508,1.977580941765016
A2009-ctx-rh-S_precentral-sup-part_ThickAvg,0.583670444165643,0.4737332608859999,-0.041626667751855494,0.000360042839961626,1.0832703528730656
