feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-3rd-Ventricle_normStdDev,0.5365140333789822,0.7676411313074498,0.01525453269059187,-0.0004659272102419186,0.08284163117967036
ASEG-Left-choroid-plexus_Volume_mm3,0.5222255006030351,0.7103343169399605,-0.0035059623766106117,0.00039858041059991696,-0.3805805156918335
ASEG-3rd-Ventricle_Volume_mm3,0.6380912511999749,0.6349110929266815,-0.02295626453657102,0.0008331653728396608,-0.22683423495435046
ASEG-Right-choroid-plexus_Volume_mm3,0.5514724951021502,0.5948996449173563,-0.01997041547747203,0.0006014377208327598,-0.13647027896459887
ASEG-Right-Lateral-Ventricle_normStdDev,0.5622678871757892,0.5806031757707855,0.005778684202026227,-0.00037043826183217547,0.3423908481697167
ASEG-Right-Accumbens-area_Volume_mm3,0.5536741865792515,0.5507008280768264,0.04099801510254093,-0.0007092910395465353,-0.43411464730633853
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,0.5298737950853564,0.5437567561993967,-0.03289397226680023,9.653188005691248e-06,1.1624130558373638
ASEG-CC_Mid_Posterior_normMean,0.582396345635145,0.5392030130351125,0.06832591118752863,-0.0010982048801611987,-0.8995112781739544
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,0.5454426627064577,0.5232270536170192,-0.07047348890371936,0.0005001775896547976,1.8812029732118862
A2009-ctx-rh-G_temp_sup-Plan_tempo_ThickAvg,0.5331730388839996,0.5204304230420221,-0.07155074962481664,0.0006519640971518145,1.6058371119528965
ASEG-Left-Accumbens-area_Volume_mm3,0.5636759858149242,0.5151947295489603,0.026993133036207043,-0.0005303053117546142,-0.16751145610741858
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,0.5547692262084362,0.5137404072832528,-0.03214677136133382,0.00012193506862051243,1.0118213072665423
A2009-ctx-lh-G_temporal_middle_GrayVol,0.5691215458493819,0.5137346352287275,-0.036326780120542274,0.0002148862689223265,1.0634052350852077
A2009-ctx-rh-S_temporal_sup_ThickAvg,0.5471935868175936,0.5090857780428844,-0.10130424097575884,0.0009030125026006042,2.4052758484777175
ASEG-Left-Lateral-Ventricle_normStdDev,0.5789551296085447,0.5060703919035333,-0.002600228492696127,-0.0001924754732818977,0.38321174604788116
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,0.5311222909080419,0.5022090824314386,-0.09692473115970171,0.0007861769657252527,2.4687445087950732
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.5902035154989039,0.4899721672088354,-0.03088967851351899,0.0008027014055452926,0.0678611397921741
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,0.5690551717936936,0.4892401506133195,-0.016156359726002982,-2.7655953463410566e-05,0.645451710178535
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,0.5876502266418462,0.4867616454376954,-0.030780130089977355,0.00020261031877565042,0.8265175910126767
A2009-ctx-rh-Lat_Fis-post_ThickAvg,0.5554820166284072,0.48336751779458503,-0.06682247678584434,0.0004498868948976672,1.7882521372085782
A2009-ctx-rh-G_temporal_middle_GrayVol,0.5618687017595119,0.4811938755196342,-0.04549983472403467,0.0002752368527227287,1.293278827961269
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.542226576122821,0.478545728251391,-0.03709112717487018,0.00012819250217294037,1.142873167104894
A2009-ctx-lh-G_orbital_GrayVol,0.5154259527132784,0.475787543529342,-0.05713330066209422,0.00031721756257150767,1.6331851326072822
A2009-ctx-lh-Lat_Fis-post_ThickAvg,0.5211372554695004,0.47405035305990484,-0.04545203592118128,0.00019595552985096206,1.3990938820588108
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,0.5157748298219614,0.4735977889034646,-0.06714513172886807,0.0005085490980303407,1.7615489724369182
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,0.5322964804171625,0.47325239286539106,-0.08851538573072243,0.0007600782301514981,2.19395887600986
A2009-ctx-lh-S_orbital-H_Shaped_ThickStd,0.5383554119225851,0.45565594498921,-0.07820280635859073,0.0007760603039241221,1.7004621074162711
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,0.516867562059778,0.45147999772586617,-0.06339124638424976,0.0003669480277258353,1.8684221653757709
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,0.5462835625024622,0.45124984646957983,-0.030439468058991045,6.544414150254565e-05,1.025638788998287
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.6191017845723115,0.44983555661106306,-0.016599824392323843,0.000507226544663969,-0.0340628698490303
ASEG-Left-Thalamus_Volume_mm3,0.60704686294823,0.44761347056597517,0.026360907648164848,-0.0006136204695955175,-0.02355342275483244
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,0.5388100906782771,0.44577021937682165,-0.10376306060977791,0.0010130583904132935,2.382153775059238
A2009-ctx-lh-G_temporal_middle_ThickAvg,0.5909813030783408,0.4455578275265608,-0.04588787691455861,0.0002718338543139527,1.3564453279509372
ASEG-Left-Putamen_Volume_mm3,0.5859391907029404,0.43201620883716385,0.023748891308067843,-0.0004731339209836189,-0.16124804861463884
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5307021339894203,0.43187251691964296,-0.07022206638636909,0.0005502275435852529,1.7811445015869727
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,0.5267236494996357,0.4273013528388129,-0.05641961834757585,0.00042096376778430743,1.503382660040648
A2009-ctx-rh-S_orbital-H_Shaped_ThickStd,0.5471685061944358,0.4268101161052887,-0.05250933083715351,0.00042316351414617664,1.3060349010215504
A2009-ctx-lh-G_rectus_ThickAvg,0.5095858277238303,0.4177186182812724,-0.04010447076388943,0.00012223154357107678,1.3162561471010787
A2009-ctx-rh-G_parietal_sup_ThickStd,0.5903580209544375,0.4169611496235525,-0.04043165621057911,0.000577958416360627,0.6275936348080513
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,0.5417488720599924,0.41560518185249196,-0.06837680898134783,0.00045911274857126646,1.8277616135743506
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,0.5265959425149684,0.4110817037080852,-0.08154423765360772,0.0006501900551099346,2.0322261301544873
ASEG-Right-Thalamus_Volume_mm3,0.5677295391752274,0.40689642073760274,0.05153840744760037,-0.0008132739760525918,-0.6965968281675115
ASEG-Right-Putamen_Volume_mm3,0.5982071654905387,0.4047569772588169,0.0222094261948729,-0.0005638015001471941,-0.053115784545358556
ASEG-Right-Cerebellum-Cortex_Volume_mm3,0.5678926507310996,0.40461128425453013,0.012124277547142301,-0.0004026121130588031,0.12643314539978734
