feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-Left-choroid-plexus_Volume_mm3,0.4706803837332398,0.6995877238350477,-0.02081457248907637,0.0005492488758572866,-0.23541956991913793
ASEG-3rd-Ventricle_normStdDev,0.4557547667190501,0.624528822699134,0.015401056187601724,-0.0004560185716677304,0.3452233259241221
ASEG-3rd-Ventricle_Volume_mm3,0.5069691635134265,0.6085609301454015,-0.02007735269974195,0.0006130516933156763,-0.29932685248517055
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,0.5386699675101004,0.6004244819265068,-0.06891868470577425,0.0004844854407987225,2.0336635603987756
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,0.5482243376496879,0.532631809062537,-0.0167522854236506,-6.59711905479866e-05,0.9499298109096358
A2009-ctx-lh-S_front_inf_ThickAvg,0.5622143848885659,0.5297243317750825,-0.06479878455062882,0.00044174524594181873,1.943808813930776
A2009-ctx-lh-Lat_Fis-post_ThickAvg,0.5283448051447404,0.5246721381770952,-0.04607200069386242,0.0001897460963095511,1.6872604824970252
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,0.5312359358159531,0.5206203053732185,-0.010584973268226121,-0.00014189284647056672,0.7644755765779699
A2009-ctx-rh-G_oc-temp_lat-fusifor_ThickAvg,0.5529516980385507,0.5039141976682538,-0.03821036847250655,0.00020711857430777097,1.2589843607161597
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,0.5162387442638119,0.4919475973654857,-0.05581685007920984,0.00032724031023546613,1.8253260674015166
ASEG-Right-choroid-plexus_Volume_mm3,0.5022382767671058,0.4825154212533525,-0.022300496263365846,0.0005290557557912719,-0.13395188348144657
ASEG-Left-Lateral-Ventricle_normStdDev,0.4998830566640981,0.4803879236884983,0.023292461191164744,-0.0005152756508768432,0.10097347556599236
A2009-ctx-lh-G_and_S_frontomargin_GrayVol,0.547782236174103,0.47302560232495716,-0.02076094609454375,-6.569123315945117e-06,0.9788621780233921
A2009-ctx-lh-G_rectus_ThickAvg,0.5583906561531944,0.46165048187433066,-0.04667708730504168,0.0002735383529516122,1.5187677027946775
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.5355072393699712,0.4533870265862152,-0.0479783628149362,0.00022025758336119406,1.677384158212626
A2009-ctx-rh-G_temp_sup-Plan_polar_ThickAvg,0.5821243372908873,0.44907962766040194,0.030707010607314407,-0.0004691040235025696,-0.33385115319577424
A2009-ctx-rh-G_front_sup_ThickAvg,0.5773974628898629,0.4450907048461639,-0.07792081705470608,0.000711684459866832,1.9558527570367252
A2009-ctx-lh-S_precentral-inf-part_ThickAvg,0.5299712330023642,0.444587942704848,-0.040771778922184004,0.00018294799983432968,1.4417904333243172
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,0.5195086671945378,0.44134157379652755,-0.07227431427820585,0.0004971464453384576,2.1862458170127006
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.5796741238680576,0.43581188767645374,-0.0292934654872808,0.0006541234015555001,-0.0002623371746033193
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,0.5193032413091772,0.427169045822659,-0.0654347757574503,0.0003690394727998731,2.1734357837399525
A2009-ctx-rh-G_and_S_subcentral_ThickAvg,0.5365362478067003,0.42328255036862983,-0.049874316796758945,0.0003046541692498373,1.5962801881283333
A2009-ctx-rh-G_oc-temp_med-Lingual_ThickStd,0.5597162101479168,0.4218384354497491,-0.011302122583390575,-7.876120131933807e-05,0.6687530706931074
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,0.532167558635161,0.42160206172983394,-0.05833461496413691,0.00033966824684894515,1.8695624354969989
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.5972805214968944,0.4210354244024566,-0.028396428311350797,0.000639976049515315,-0.03350109493667081
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,0.5466556009526248,0.4173454184342503,-0.08736570359429165,0.0006728195525214706,2.4570403302598933
A2009-ctx-lh-S_suborbital_ThickAvg,0.5630416016355616,0.41363335632513837,-0.045143638057090874,0.0003299846298481468,1.3044692299719944
ASEG-CC_Mid_Posterior_normMean,0.552965002908592,0.411445585388782,0.05828740733992464,-0.0008767829342846589,-0.7178586954939951
A2009-ctx-lh-G_front_inf-Opercular_GrayVol,0.5435460189511392,0.4079100403787586,-0.059226280608329504,0.0003773163071612487,1.908002589834358
A2009-ctx-lh-S_parieto_occipital_ThickAvg,0.5329740153780217,0.40485721387638995,-0.06048625898093572,0.00037245636521592896,1.8846300748271214
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickAvg,0.5579978096117149,0.4030638920562239,-0.10494781271844565,0.0009294559527785147,2.6934612348954015
ASEG-Right-Hippocampus_normStdDev,0.5684685733990349,0.4008516506953447,-0.010660178896241377,0.00032325964203138336,-0.2057916035241613
A2009-ctx-lh-G_temp_sup-Lateral_ThickAvg,0.573046112104909,0.39994630940776754,-0.007870431465696576,-8.248778109928743e-05,0.5694983121519316
ASEG-wm-rh-fusiform_normMin,0.590229858992363,0.3967600407646377,0.009823123531064785,-0.00015843615675263637,-0.11938567546152555
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5300033709155928,0.3943741106422853,-0.044162908670298776,0.00018173590374678588,1.623833304035791
ASEG-WM-hypointensities_normRange,0.5195960869078368,0.3913461052897137,-0.02731701072846164,0.00044953491171410614,0.3101886248686197
