feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean
ASEG-3rd-Ventricle_Volume_mm3,0.0286979608384202,0.018901247312199,-1.16127949757967,0.168103199960856,1.04922319594974
ASEG-3rd-Ventricle_normStdDev,-0.0226511787394298,-0.00875342350183809,1.01147144598507,-0.22701167000525,1.00686070301069
A2009-ctx-lh-G_rectus_GrayVol,-0.022712240142636,0.00805383281870865,1.03920422715218,-0.51629939865555,0.819666946510634
A2009-ctx-lh-G_and_S_frontomargin_GrayVol,-0.0199082307822186,0.0113784831429302,0.913546748329903,-0.593102819624159,0.796768761811098
A2009-ctx-lh-G_rectus_ThickAvg,-0.0231899761891707,0.00575232486590602,1.05284441320321,-0.471891281016739,0.74344312044373
A2009-ctx-lh-G_and_S_occipital_inf_ThickStd,0.00540077301217779,0.0158557557225039,-0.235953265030684,-0.132452926813532,0.726385986390995
ASEG-Left-choroid-plexus_Volume_mm3,0.0254485185218684,0.00790640368990303,-1.08988326086678,0.167124018644325,0.724995312610979
A2009-ctx-lh-S_front_inf_ThickAvg,-0.0239549952919403,0.00536861137146394,1.10680430904387,-0.364486712171298,0.711975098816071
ASEG-Left-Lateral-Ventricle_normStdDev,-0.0221206987234051,-0.00350520172032689,0.97707445221474,-0.274619210387676,0.705488416860176
A2009-ctx-lh-G_front_inf-Triangul_GrayVol,-0.020633839066978,0.00690998953479252,0.937281594583268,-0.301355720752015,0.700999095669536
A2009-ctx-lh-S_oc-temp_med_and_Lingual_GrayVol,-0.0192064943953338,-0.0194847786843622,0.877411257227915,0.345695631670595,0.69349257560191
A2009-ctx-lh-Lat_Fis-post_ThickAvg,-0.0275832966327888,-0.00456157296470379,1.26668297643127,-0.152155720953199,0.692523658887583
A2009-ctx-lh-S_orbital_lateral_ThickStd,-0.0107408275397085,0.0192332874396382,0.513071381782683,-0.661630688742024,0.686189840589184
A2009-ctx-lh-G_front_inf-Opercular_GrayVol,-0.0237910238201172,0.00353396657809861,1.13850033775065,-0.241012306507175,0.68352762883978
ASEG-CC_Mid_Posterior_normMean,-0.0191448803848904,-0.00126690083569709,0.829559719358882,-0.456082163667278,0.672424342453739
ASEG-WM-hypointensities_normRange,0.00796729247448672,0.00312371217871348,-0.275109222144357,0.379036882796165,0.666616488737929
A2009-ctx-lh-S_orbital_med-olfact_GrayVol,-0.0185162288577941,0.00600182718066062,0.877085327196622,-0.40230976817177,0.666172453809514
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.0224017915655651,0.00458108754301934,-0.926980482470421,0.469302742311688,0.664226015622659
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.022161050978001,0.0126618248938654,-0.929860469015876,0.119332022768134,0.662656720348277
A2009-ctx-rh-G_and_S_subcentral_ThickAvg,-0.0233898888768194,0.00191452911776501,1.07634127616921,-0.214626972582865,0.662457250745115
A2009-ctx-rh-G_oc-temp_med-Lingual_ThickStd,-0.0156768717021541,-0.003756815630953,0.713351740866623,-0.281917035956712,0.661985363206184
ASEG-Right-Thalamus_normRange,0.0144098779179175,-0.0109570435737443,-0.62033246500663,0.618341686119655,0.661598607707758
A2009-ctx-rh-S_postcentral_ThickStd,-0.00905317635931167,0.0157401382221339,0.42929389829754,-0.354433459710107,0.661479384946455
ASEG-Right-Accumbens-area_normMax,0.00904785365275069,-0.0148122364621005,-0.345896711338014,1.089982644362,0.661072835231651
A2009-ctx-rh-G_temporal_inf_ThickStd,-0.00515293064596692,-0.0118737423519659,0.270723254526737,1.04728395656421,0.658448032983994
ASEG-wm-rh-frontalpole_normMean,0.000938121981107295,-0.0101081985062303,-0.0526040107818429,0.943041971207583,0.655476840140237
ASEG-wm-lh-rostralmiddlefrontal_normMean,-0.0061727376977267,-0.0056242429517627,0.23900187604015,0.668746162351715,0.649638792163504
A2009-ctx-rh-G_temporal_inf_GrayVol,-0.0154085341520761,0.0105371217803388,0.693620187568461,-0.543372937538694,0.648484427515608
A2009-ctx-lh-Lat_Fis-post_GrayVol,-0.0138900032830529,0.0121807119265294,0.633742103535428,-0.734441557517807,0.646096668971738
A2009-ctx-lh-G_temporal_middle_ThickAvg,-0.0244356670752095,0.00107018962195518,1.08972290247964,-0.293328662319113,0.636149317269004
ASEG-Right-Lateral-Ventricle_normStdDev,-0.0223962705671251,-0.0175885458694861,0.982968494975056,0.305506752432005,0.634908661294326
A2009-ctx-lh-S_temporal_sup_ThickAvg,-0.0276338680920659,-0.00470084846147246,1.25569618876406,-0.0651493346319081,0.633463889120514
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,-0.0283490900307904,-0.00418158750115375,1.2861786216386,0.00187995772314733,0.629651946847551
A2009-ctx-rh-S_parieto_occipital_ThickAvg,-0.025295736523439,-0.000143359959352984,1.15212905091073,-0.0682939780473508,0.627736812265917
ASEG-wm-rh-fusiform_normMin,-0.00372394384104384,-0.000258570543132382,0.154874966975114,-0.47357922649477,0.617840152275007
A2009-ctx-rh-G_front_inf-Triangul_GrayVol,-0.0162217016606292,0.00611643205829321,0.752532773912324,-0.499667984348948,0.616761122391789
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickAvg,-0.0209041772162717,0.00418599303019531,0.963751740145564,0.149590047008902,0.615825559660937
ASEG-wm-lh-parsorbitalis_normMean,-0.00764080768814236,-0.0111513289622716,0.322175042612614,0.927770196655355,0.615533944133067
A2009-ctx-rh-S_circular_insula_ant_ThickAvg,-0.0212399807627574,0.00215453524366065,0.990608557799575,-0.158124052319364,0.615177379304267
A2009-ctx-lh-S_temporal_sup_GrayVol,-0.0212046536803475,0.00269864923508782,0.97797032022966,-0.316031242839559,0.614463238002773
ASEG-wm-lh-superiorfrontal_normMean,-0.00425097391678969,0.000623923742901595,0.159495219058245,0.395814650090664,0.613872151436925
ASEG-wm-rh-transversetemporal_normMax,0.00215129573533258,-0.0206975279550701,0.0562744089804686,1.6208339905512,0.61309302846101
ASEG-wm-lh-caudalmiddlefrontal_normStdDev,0.0029673577246553,0.00297608575092507,-0.0595078264217076,-0.406035300451276,0.611411925882503
ASEG-CC_Mid_Posterior_normStdDev,0.013612541534533,-0.00613884438330453,-0.615402616669261,0.599286315083697,0.610719555655119
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,-0.0236089314542169,-0.00779922369320102,1.07738225928985,-0.0562961979124952,0.610071398293867
ASEG-wm-lh-caudalanteriorcingulate_normMin,-0.0127449025047635,-0.0111228829394928,0.541202733941276,0.107266792715291,0.608725921976815
ASEG-wm-rh-fusiform_normRange,0.00247074239330253,-0.00141496552065722,-0.130885388472554,0.517232448215512,0.608185312683565
A2009-ctx-lh-S_orbital-H_Shaped_ThickAvg,-0.00989158113960241,0.0113511330818808,0.452535918557204,-0.197880695064005,0.606127745691252
A2009-ctx-lh-G_temp_sup-Plan_tempo_GrayVol,-0.0150541194031439,0.00474772267017752,0.707958367855404,-0.513878451008277,0.605179211176846
ASEG-Left-Cerebellum-White-Matter_normMax,0.00488308752199065,-0.0130293464764012,-0.275350727561551,1.00622137541823,0.604840894569047
ASEG-Right-vessel_normStdDev,0.00538451755260848,-0.0173972812469258,-0.259924717762657,0.448497848673743,0.603009373703734
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,-0.0236076619934962,-0.00308574619971983,1.12262534021972,-0.0983473544293483,0.602159435828101
ASEG-Right-Cerebellum-Cortex_normMean,-0.00031418141379529,-0.000645644958324398,-0.108662189954569,0.236142520155571,0.600325336234027
ASEG-Right-Cerebellum-Cortex_normMin,-0.00124848189815892,-0.000574105836410665,0.10059369656427,0.425063671453053,0.59851318699326
A2009-ctx-lh-G_temp_sup-G_T_transv_ThickAvg,-0.0137792943820235,-0.0121724534967478,0.616216543421688,0.0959354038618828,0.597183671494111
ASEG-Right-Hippocampus_normMean,-0.00139887454895297,-0.00292153692889576,-0.0692830434653119,0.319728827804425,0.596762169806612
A2009-ctx-lh-G_pariet_inf-Supramar_ThickStd,-0.00992042268194238,0.00677922203471094,0.460797034020137,0.203058361536822,0.595333475985377
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,-0.0230401912980252,-0.0123780198341517,1.03636392585459,0.141830789139862,0.593976091886404
ASEG-CSF_Volume_mm3,0.0168394308566451,0.00954092171223479,-0.720901841936477,0.114630224528781,0.593583071285101
ASEG-wm-lh-caudalanteriorcingulate_normRange,0.0130534762423078,0.0119659823889896,-0.517590653807283,-0.119859905031256,0.593091953301973
ASEG-wm-rh-frontalpole_normMin,-0.00154681797115477,-0.00263988399975118,0.00401528025390454,0.488085499100115,0.590791505761562
A2009-ctx-rh-S_occipital_ant_ThickStd,-0.00351530530294561,0.0171999293230165,0.188637473970669,-0.307344765498434,0.589440410711008
ASEG-CC_Mid_Anterior_normStdDev,0.0157908793303915,0.00575447041187008,-0.699874313907063,0.215360671918225,0.585981480796775
A2009-ctx-rh-S_precentral-sup-part_GrayVol,-0.00770276043869212,-0.0267003103280103,0.357584795184636,1.54961987601721,0.584346948500921
ASEG-wm-rh-supramarginal_normStdDev,0.00136674233369267,0.00126442272983248,0.0653981475087386,-0.255374510479967,0.582493400695827
ASEG-Left-Hippocampus_normMean,-0.0013111739466289,-0.0018529169568313,-0.101020580361328,0.240952436722251,0.578983367058037
