feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
A2009-ctx-rh-G_precuneus_ThickAvg,0.5773770059343272,0.5131829762908641,-0.04950179278282205,0.00033653658221473087,1.5519040116155967
A2009-ctx-rh-G_precentral_GrayVol,0.5728494058334553,0.5093158853411883,-0.028734684862899304,0.0001427451105244163,1.0544585177552164
A2009-ctx-rh-G_front_middle_ThickAvg,0.5606780296041148,0.48959614492946485,-0.056718892887069404,0.00039199817935450576,1.7820581490838905
A2009-ctx-rh-G_front_sup_ThickAvg,0.5706027493174879,0.47739482748201145,-0.03578515463657863,0.00025659809175380575,1.1181259631769978
A2009-ctx-lh-G_front_middle_GrayVol,0.5434782335147326,0.4543179279220267,-0.05926967544642272,0.00035844625849913687,2.0306622728582493
A2009-ctx-rh-G_precentral_ThickStd,0.6071483594815842,0.4541828257826465,-0.03905036214009209,0.0004780883447810006,0.673828924740283
A2009-ctx-lh-G_temporal_middle_GrayVol,0.5521680680573504,0.4410709103820218,-0.03434842548948911,0.000159658268702271,1.2749893130297858
A2009-ctx-lh-G_front_middle_ThickAvg,0.572994517102034,0.4343389555980909,-0.05364454657889279,0.00038024878339164075,1.6650758709984665
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,0.5628920106105563,0.4298060727620553,-0.04261621929130803,0.0002297565910163889,1.5115970346908876
A2009-ctx-rh-G_and_S_frontomargin_ThickAvg,0.5888571063421261,0.426421313619071,-0.04196226290112475,0.0003290698348638017,1.1922226804147997
A2009-ctx-lh-S_precentral-inf-part_ThickAvg,0.5814188567293689,0.42625694422126525,-0.04691709136539264,0.0003234530108483891,1.4879850188233812
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,0.5413511707892507,0.4194527348426834,-0.04123895408896421,0.0001783475215008555,1.5721968540145237
A2009-ctx-rh-G_rectus_ThickStd,0.5568274298043693,0.4181074766136046,-0.07139666027223932,0.0006751889891549631,1.7265909829520525
A2009-ctx-lh-S_parieto_occipital_ThickAvg,0.5472366541265283,0.41776314435602996,-0.04753905983777907,0.00023949231742616617,1.712148257305076
A2009-ctx-lh-G_occipital_middle_ThickStd,0.5556281261775419,0.4155470493981353,-0.09618409162267814,0.001247109509948819,1.5669451815340114
A2009-ctx-lh-G_precuneus_ThickAvg,0.581724020551969,0.40587309708849045,-0.047533572271491194,0.00032494981988240784,1.4929917944905475
ASEG-Right-Thalamus_Volume_mm3,0.5410612158548794,0.4002029089633031,-0.017015914691633,-5.61265833872238e-05,1.0113316750387178
ASEG-CC_Central_Volume_mm3,0.4964190947081382,0.3995245230011516,0.029541473029520864,-0.00046330514839272753,-0.22713653455323288
ASEG-wm-rh-insula_Volume_mm3,0.5763898584061801,0.3975837951711127,0.033578762922413075,-0.00037364908183536914,-0.6722608640610683
A2009-ctx-rh-S_front_middle_ThickAvg,0.5770287552184339,0.3974382519460192,-0.030032764188098315,0.00020922015445072628,0.9258040571678913
A2009-ctx-lh-G_front_sup_ThickAvg,0.5746797463739289,0.39628280216231615,-0.060661896092036614,0.00046418070183383727,1.804032448906845
ASEG-CC_Mid_Anterior_Volume_mm3,0.5409272114883706,0.3914385862344256,0.03205080765300632,-0.0004654771977658895,-0.32232262159949915
A2009-ctx-lh-G_precuneus_GrayVol,0.5372368707523971,0.3841485874592861,-0.03021231473921269,8.764525345083269e-05,1.2744869199735551
A2009-ctx-lh-G_orbital_GrayVol,0.5315298117122987,0.3772731621951076,-0.05910349124899516,0.0003346113519647867,2.0798453374437087
A2009-ctx-rh-G_pariet_inf-Supramar_GrayVol,0.5593130512618228,0.3765598302414745,-0.048384762467377496,0.0002854771097526019,1.6525615784099295
A2009-ctx-rh-G_Ins_lg_and_S_cent_ins_GrayVol,0.5898821497365438,0.37606395033086243,-0.05123280638381834,0.000352347115848876,1.6003389244705057
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,0.5706125683409338,0.37532927901412805,-0.044462881384748285,0.0002327279056276381,1.582412509406336
A2009-ctx-rh-S_intrapariet_and_P_trans_ThickAvg,0.588628642626697,0.3712099640583501,-0.04522098375271873,0.000326052548205027,1.3745649499270474
ASEG-Left-Cerebellum-Cortex_normStdDev,0.5716915294860436,0.37102195713415065,0.04851999324634001,-0.0003417407844192988,-1.4968879311029542
A2009-ctx-rh-G_temporal_middle_GrayVol,0.5298431867105247,0.3709174001845966,-0.03978549095897703,0.0001956810958727529,1.4662699357741273
