feature_name,MAE_norm,mean,Norm_Coeff_age,Norm_Coeff_age2,Norm_Intercept
ASEG-3rd-Ventricle_normStdDev,0.5094198431467253,0.48302438895211486,0.056750677813140415,-0.0008814933338504204,-0.7191388051375052
A2009-ctx-rh-S_calcarine_ThickAvg,0.5113251009137179,0.3822022413086872,-0.06649138965889446,0.0004333201358435476,2.0304393056945744
ASEG-3rd-Ventricle_Volume_mm3,0.6142535221255101,0.3529952149840229,-0.015291533358573818,0.0005556210672249007,-0.35398891363647306
A2009-ctx-rh-G_occipital_middle_ThickStd,0.5782797770057165,0.35002505700446157,-0.09935037443194732,0.001270397387846685,1.705191049660214
A2009-ctx-rh-G_cingul-Post-dorsal_ThickAvg,0.5486618524829975,0.34046200224248313,-0.061023087736784005,0.00039401154487971914,1.9113376985098791
ASEG-Left-Lateral-Ventricle_normStdDev,0.5536974740038872,0.32038336406606405,0.03413193790612194,-0.0006219099808599883,-0.23186861006522597
A2009-ctx-lh-G_occipital_middle_ThickStd,0.5772839845412184,0.31428288474196886,-0.11327953694399422,0.0015418345365339852,1.8804440470695016
A2009-ctx-lh-G_cingul-Post-dorsal_ThickAvg,0.5624450718804076,0.30696460337436743,-0.08616893376668237,0.0006966646456728283,2.356728228648507
A2009-ctx-rh-Pole_occipital_ThickStd,0.5714442607713873,0.30626086443755535,-0.05980513489869034,0.0008276755331411337,0.9323175415105589
ASEG-Right-Lateral-Ventricle_normStdDev,0.5741546767294249,0.2896171267270305,0.034166316632016906,-0.0006305953650898197,-0.21355630506633544
A2009-ctx-rh-G_orbital_GrayVol,0.5481157817156583,0.2892143657947832,-0.09634050376654495,0.00072602428302882,2.7427456289766594
A2009-ctx-lh-G_front_inf-Opercular_ThickAvg,0.5438423541617904,0.2880370219399937,-0.07839940544463284,0.0006047674982305543,2.218382721926078
ASEG-Left-choroid-plexus_Volume_mm3,0.5803799148566792,0.2874185026493481,-0.006856253186497792,0.0003034827249030726,-0.2846045911110707
A2009-ctx-rh-G_front_inf-Triangul_ThickAvg,0.5286394727803321,0.28631160356571306,-0.09032566994199534,0.0007502264965976697,2.4516183668927938
ASEG-CC_Mid_Posterior_normMean,0.5461639771314862,0.28510232056179374,0.04362088059661806,-0.0007156335711067721,-0.4940629277836804
A2009-ctx-lh-G_orbital_GrayVol,0.5296010359989132,0.2809247059106497,-0.05676554189710152,0.00031401467576231735,1.8867755368244172
A2009-ctx-lh-Lat_Fis-post_ThickAvg,0.5718067787111492,0.2808339702712528,-0.05063473835305416,0.0002635825345523397,1.6481426067683596
A2009-ctx-lh-S_circular_insula_sup_ThickAvg,0.5308362205938061,0.2778541989167149,-0.08007525458913854,0.0006232382893453641,2.2148948430784374
A2009-ctx-lh-S_circular_insula_ant_ThickAvg,0.5557906605192628,0.26712382963028614,-0.06844049530523111,0.0004975804591153172,1.9635585362262629
A2009-ctx-rh-S_temporal_sup_ThickAvg,0.5738952622349857,0.26408108603980474,-0.05327373225847224,0.00030633558181094705,1.714345702717244
A2009-ctx-rh-G_temp_sup-Plan_tempo_ThickAvg,0.5637160234613698,0.2619420510808236,-0.038563609745097344,0.00019010324496944485,1.3387952928909002
A2009-ctx-rh-G_front_inf-Opercular_ThickAvg,0.5404736097197955,0.26028249573000806,-0.06522640418607033,0.0004490490082507106,1.9487176928554242
A2009-ctx-rh-S_parieto_occipital_ThickAvg,0.5545795266511171,0.26014818117692234,-0.05913389994577127,0.0003872544207483835,1.7929454444310038
ASEG-Right-Lateral-Ventricle_Volume_mm3,0.608761519936678,0.2581275601200186,-0.019203687976315997,0.0004899962905424386,-0.09401663758216305
A2009-ctx-rh-G_and_S_cingul-Ant_GrayVol,0.54710920547608,0.2570894937201379,-0.04729842165640238,0.00025705021325865643,1.5551869234447493
A2009-ctx-rh-Lat_Fis-post_ThickAvg,0.5555203741195371,0.25669365305167663,-0.03134699772547687,8.671649503467997e-05,1.2250545023616946
A2009-ctx-lh-Pole_occipital_ThickStd,0.5644591916638947,0.2531820795040331,-0.059327496425723034,0.0008667064987705852,0.8241920857014738
A2009-ctx-lh-S_temporal_sup_ThickAvg,0.5604099176084172,0.24850004502472697,-0.06200915808080679,0.00043174677169955,1.8589427160506429
A2009-ctx-rh-S_circular_insula_sup_ThickAvg,0.5572669681786871,0.24522208337649312,-0.0670961377063829,0.0004896896865883305,1.949865568617384
A2009-ctx-rh-G_parietal_sup_ThickStd,0.6025078123298531,0.24280520245028406,-0.049760561633353406,0.0006228728158240874,0.8847021053517303
ASEG-Left-Thalamus_Volume_mm3,0.5486227204394653,0.24239191118361564,0.009060160196323443,-0.0003817073726935328,0.4035427624591993
ASEG-Right-choroid-plexus_Volume_mm3,0.5834023072717275,0.24211789621279522,-0.013038066608127261,0.0003464329403101494,-0.1004512143513106
A2009-ctx-lh-G_occipital_sup_ThickStd,0.5923126652507198,0.23985677582914477,-0.04910157942685303,0.0007104508001069787,0.702824305004027
A2009-ctx-lh-G_front_inf-Triangul_ThickAvg,0.5488701058740911,0.23888242142350266,-0.0740086179076419,0.0005445602345028816,2.1112312518812115
A2009-ctx-lh-S_calcarine_ThickAvg,0.551270938133515,0.23835866252288423,-0.05790365169990841,0.00036439063905563895,1.776714788129905
ASEG-Right-Putamen_Volume_mm3,0.537832452797717,0.23522284848735228,0.006818556662503662,-0.00030079563431059745,0.3537828987563501
A2009-ctx-lh-G_front_inf-Orbital_ThickAvg,0.5614826325436177,0.2336822067817425,-0.05010720287831902,0.0003047259581875501,1.5487922720852185
A2009-ctx-rh-S_circular_insula_inf_ThickAvg,0.5820184988141959,0.23283148643228765,-0.030736336803236872,0.00011958804108033093,1.0781237185886519
A2009-ctx-lh-S_parieto_occipital_ThickAvg,0.5551566783669644,0.23076042340241124,-0.056313578694723324,0.000368381385038928,1.7212342823540752
A2009-ctx-lh-G_parietal_sup_ThickStd,0.6059558577759678,0.22852479799041353,-0.05749745874481028,0.0007043375177980113,1.0418274530377902
A2009-ctx-rh-S_circular_insula_ant_ThickAvg,0.5740972953118556,0.2265253088154822,-0.06705699713446811,0.0005420314633185924,1.8463798144934098
A2009-ctx-lh-S_oc-temp_med_and_Lingual_ThickAvg,0.5550418284698135,0.22068731017200086,-0.026771772122103826,8.525590945479208e-05,0.9878645276950544
A2009-ctx-rh-G_front_inf-Opercular_GrayVol,0.556656951977871,0.2192223720469219,-0.05102642045123887,0.0003024596305162957,1.6096450919559937
ASEG-Left-Lateral-Ventricle_Volume_mm3,0.6264265244392735,0.21867640866505947,-0.034629230599804474,0.0006830904681852601,0.2260513984838482
ASEG-Right-Accumbens-area_Volume_mm3,0.5598301601319959,0.2176231864010933,0.004645813587317557,-0.00027450981216122546,0.3784321783464615
A2009-ctx-rh-G_front_middle_ThickAvg,0.5419176761441264,0.21258229118434763,-0.0747733811941958,0.0005545288435036644,2.1723409212002474
A2009-ctx-rh-S_oc-temp_med_and_Lingual_ThickAvg,0.5870659122478438,0.2090630402308626,-0.04176711842651126,0.0002487821105192258,1.307885373515
ASEG-wm-lh-caudalanteriorcingulate_normStdDev,0.5691802887171752,0.2039725084719047,-0.029302939077666346,0.0003896665259183415,0.5351390359938948
A2009-ctx-lh-G_front_inf-Opercular_GrayVol,0.5550685602584084,0.2027103943847872,-0.03740911709051067,0.00017861235092853016,1.2797018739221246
ASEG-WM-hypointensities_normMean,0.5480259088854529,0.20237254715729952,-0.020732672658205314,0.00029985029731290785,0.2946678406823461
A2009-ctx-rh-G_front_middle_GrayVol,0.5449393965134941,0.20154110647853996,-0.07806073095865895,0.0006232019630786393,2.175517417521702
A2009-ctx-lh-G_and_S_cingul-Ant_ThickStd,0.573159213404575,0.19765651335539816,-0.07664109269306396,0.0007464096854260747,1.8262046403967207
A2009-ctx-lh-G_front_middle_GrayVol,0.5390487376557161,0.19725612293699157,-0.06181485356945157,0.00040836347425264797,1.9201387912922439
A2009-ctx-lh-G_and_S_subcentral_ThickAvg,0.5488187675029382,0.19701143094956713,-0.06156985056486157,0.0004659989585930433,1.7078756544017735
A2009-ctx-rh-G_pariet_inf-Supramar_ThickAvg,0.552269688422434,0.19683822601278078,-0.06017481702245045,0.0003926800215546172,1.8343131946526154
A2009-ctx-lh-G_temp_sup-Plan_tempo_ThickAvg,0.5757822838654629,0.19582261936233303,-0.019691419100250795,5.267148591478332e-06,0.8262988786562154
A2009-ctx-lh-G_pariet_inf-Supramar_ThickAvg,0.5572774738983219,0.19578087923608786,-0.055934372083722636,0.0003536549793381673,1.7173870585007587
A2009-ctx-lh-S_subparietal_ThickAvg,0.5710842785149006,0.1954660867183568,-0.08551883281515457,0.0007836651250662011,2.1589754565347685
A2009-ctx-lh-G_Ins_lg_and_S_cent_ins_GrayVol,0.5725410975278041,0.19483941791078307,-0.033224701144619326,0.00013933646782376686,1.221415201388888
A2009-ctx-rh-G_precentral_ThickStd,0.606723775690916,0.19407571074027308,-0.06914503769906001,0.0008090554972306743,1.3517335827257286
A2009-ctx-rh-G_and_S_transv_frontopol_GrayVol,0.5941192193958411,0.19210081147091795,-0.06210312500232057,0.000464666471436579,1.7871465599401837
ASEG-Right-Thalamus_Volume_mm3,0.5544726635110723,0.19021133403023374,-0.005019910462955415,-0.00018641064972339376,0.6262749896725905
A2009-ctx-rh-S_subparietal_ThickAvg,0.5588007367636634,0.18986530960528075,-0.03766148696081194,0.00018445233276810272,1.2908932878482224
A2009-ctx-rh-G_precuneus_ThickAvg,0.5639776524668346,0.18780339342054456,-0.07426044737630326,0.0005805412766742223,2.0199061182434996
A2009-ctx-rh-G_pariet_inf-Angular_ThickAvg,0.5685610672517691,0.18767987920770735,-0.09070573385441752,0.0007540591042880665,2.418380797579732
A2009-ctx-rh-S_oc_sup_and_transversal_ThickAvg,0.5605181498802482,0.18562472143210734,-0.042603733295056075,0.00024129286724063363,1.3713210796130297
A2009-ctx-lh-G_and_S_cingul-Ant_GrayVol,0.5633331769308598,0.1855734338908451,-0.03902750094598061,0.00018971015518817817,1.3213474914777783
A2009-ctx-rh-G_and_S_cingul-Ant_ThickAvg,0.5652648621602628,0.18486496154257354,-0.08493745115610002,0.0006789039619073593,2.3327064054818374
A2009-ctx-lh-G_and_S_occipital_inf_ThickStd,0.6023624225031741,0.17946274685830027,-0.049265284251317584,0.0006864147547392591,0.7414278668676325
A2009-ctx-lh-G_pariet_inf-Angular_ThickStd,0.599336911479306,0.17933001227836795,-0.05652368680048279,0.0006225404677017527,1.1883897071864566
A2009-ctx-lh-S_precentral-inf-part_ThickAvg,0.5522066343289826,0.17847297517090016,-0.062017158879751295,0.00045671733119385623,1.7719507951694438
ASEG-Left-Hippocampus_Volume_mm3,0.5910293770826939,0.17732087922583153,0.02927206234529544,-0.0004390474817692422,-0.37913989277052335
A2009-ctx-rh-G_front_inf-Orbital_ThickAvg,0.5721361407637099,0.17659790208644754,-0.054946843022917524,0.00035287420455731763,1.6461087735889808
A2009-ctx-lh-G_temporal_inf_ThickAvg,0.5784831911479238,0.17655906667646176,-0.02425459243870568,9.521800779892322e-05,0.8920924065647862
A2009-ctx-rh-S_occipital_ant_ThickAvg,0.5887188401512917,0.1761357312136856,-0.0477654476556717,0.00035914499721992517,1.3505221774426142
A2009-ctx-rh-G_temp_sup-G_T_transv_ThickAvg,0.5590295716948483,0.1760104486366406,-0.04044429931246476,0.0002968949317742765,1.139304384149501
ASEG-Left-Pallidum_normRange,0.5743798509044924,0.17598036119889063,0.022307662730159404,-0.00013734862224361078,-0.6246594175048944
A2009-ctx-lh-G_front_inf-Triangul_GrayVol,0.5802334767001135,0.17514789713497622,-0.04284779208437202,0.00023037046288808008,1.4144731131091544
A2009-ctx-lh-S_circular_insula_inf_ThickAvg,0.589612975699332,0.17470150410012134,-0.026140222980299315,4.8102465473045255e-05,1.018998569564082
A2009-ctx-rh-G_pariet_inf-Angular_ThickStd,0.606559658673209,0.1744467322519814,-0.041788090729648744,0.00048146511814627704,0.8463453721975167
A2009-ctx-rh-S_temporal_sup_GrayVol,0.5380932037676847,0.1728652037367748,-0.033973915275505875,0.00014574675083796622,1.2015611848047767
A2009-ctx-lh-G_oc-temp_lat-fusifor_ThickStd,0.5616615988065253,0.1714699581868476,-0.0001509815449679646,0.00014773905410152047,-0.33209093913145177
A2009-ctx-lh-G_front_middle_ThickStd,0.5903556583586995,0.1712372992556613,-0.09463697174509983,0.0009844826418472536,2.116663367755137
A2009-ctx-lh-G_and_S_cingul-Mid-Post_ThickAvg,0.554994584088533,0.1710479262337638,-0.09244277643538704,0.0008047789592898343,2.4112392329820276
A2009-ctx-rh-S_temporal_transverse_ThickAvg,0.5660517424440938,0.17013583806138696,-0.014294960120720507,-2.1575299355371888e-05,0.6712865155413161
A2009-ctx-rh-G_and_S_cingul-Mid-Post_ThickAvg,0.5438621888886367,0.1699162962174534,-0.06771263628641665,0.0005022011737688695,1.9826220654651026
A2009-ctx-rh-G_and_S_transv_frontopol_ThickStd,0.5723686456540027,0.1694621863587367,-0.09980739254184914,0.0009837405737547313,2.3438145896745484
A2009-ctx-rh-G_pariet_inf-Supramar_GrayVol,0.5838290211194995,0.1692423259546571,-0.056580842008413144,0.0004008698812870052,1.6964558128238172
A2009-ctx-lh-G_pariet_inf-Angular_ThickAvg,0.5776748785551149,0.16905619767430308,-0.07924377428496439,0.0006543662912879856,2.0799772162643912
A2009-ctx-rh-G_and_S_subcentral_GrayVol,0.5741325757244256,0.16888299943338014,-0.04555760083340369,0.00033287125419236815,1.3680395113237906
A2009-ctx-lh-G_and_S_transv_frontopol_ThickStd,0.5616792422665967,0.1672898060861143,-0.08710052902996362,0.0008663125256384943,2.037219105078127
ASEG-Left-Pallidum_normStdDev,0.6779551208431059,0.16724320067437834,-0.023138237391793597,0.0003884104016650504,0.31205021108350894
A2009-ctx-lh-G_and_S_cingul-Ant_ThickAvg,0.5630924229540558,0.16712269672515634,-0.08730633117675347,0.0006984542261358439,2.369719872648255
ASEG-Left-Putamen_Volume_mm3,0.5482081266174024,0.16610585933332814,0.02664946168473205,-0.0004916735493263396,-0.1446581505522502
ASEG-Right-Pallidum_normStdDev,0.65867676680602,0.16543412158336473,-0.02345367107418492,0.00047289390936115945,0.15192301993068813
ASEG-wm-rh-isthmuscingulate_normStdDev,0.5861884862660062,0.16516706041971066,-0.017402360194773012,0.00030558800833373873,0.13669276834501787
A2009-ctx-lh-G_precuneus_GrayVol,0.5540188800744569,0.16396295196040625,-0.040119159620294643,0.00019934873020082614,1.3644344214375004
