feature_name,Norm_Coeff,Hearing_Coeff,Norm_Intercept,Hearing_Intercept,mean
ASEG-Left-Lateral-Ventricle_normStdDev,-0.0211504702279445,0.0135964968233056,0.994298492999312,-0.889656975257777,1.01553076614421
ASEG-CC_Mid_Posterior_normMean,-0.0184412364037435,0.0169779503979007,0.860106041096934,-0.686400857694403,1.00304246701467
ASEG-wm-rh-inferiorparietal_normMean,-0.00706661700225416,-0.00368780882283094,0.331463510781626,0.828012654399266,0.914557497063395
A2009-ctx-rh-G_and_S_frontomargin_ThickAvg,-0.00894369000660198,0.0190514810835709,0.436306781175007,-0.385072530427396,0.911441268557335
ASEG-Left-Lateral-Ventricle_normMin,0.000284385819897109,0.00229767942457754,0.121817690259494,0.489749682302952,0.891044607701776
ASEG-4th-Ventricle_normMin,0.000886669265979218,0.00843634703616921,0.0782885638471659,0.23498633659944,0.88549321450905
ASEG-wm-rh-lateraloccipital_normMean,-0.00039139470434239,0.00272632119287899,-0.00250677768409106,0.448696023422651,0.882242070713617
ASEG-wm-lh-parsorbitalis_normMean,-0.0011017069122515,-0.00108014777445655,0.0170815958183978,0.65288240728552,0.874697504735946
ASEG-Left-Cerebellum-Cortex_normMin,0.000491110690117141,-0.0170777956274142,0.114181783593557,1.44183111272761,0.864927696527809
ASEG-wm-lh-rostralmiddlefrontal_normMean,0.00258544062518065,0.00423836411901432,-0.165144278766566,0.374144915550729,0.863061860400364
ASEG-wm-rh-middletemporal_normMean,-0.00438934343433786,-0.00481615070164132,0.185832563121901,0.811522152908323,0.862595939999686
ASEG-3rd-Ventricle_normStdDev,-0.0190049766995743,0.00399734210448744,0.854943423057452,-0.6036789440452,0.848110453304424
ASEG-CC_Mid_Posterior_normStdDev,0.0152296062896567,-0.0147790743302832,-0.751134328846389,0.479651154839072,0.834694641880225
ASEG-Left-choroid-plexus_Volume_mm3,0.0200916030993148,-0.0101805004642121,-0.928366796538933,0.276891308321713,0.834298859129559
A2009-ctx-rh-G_front_middle_ThickAvg,-0.0183624298829736,0.00499463137063921,0.915782569974325,0.341180477962474,0.829194931569383
ASEG-wm-lh-transversetemporal_normMean,0.0117587036297449,-0.0173528936460977,-0.596109431172815,0.941466184901952,0.81758700470482
ASEG-CC_Mid_Anterior_normStdDev,0.0161398476271565,-0.0146748930182093,-0.780681520830561,0.44656153038708,0.813964006054009
ASEG-wm-lh-supramarginal_normMax,0.00594666275707064,-0.0205456118911348,-0.300885154929257,1.35933143197133,0.810248802855956
ASEG-Right-Cerebellum-Cortex_normMean,0.000666434994363196,-0.00303491908639837,-0.14790663080518,0.463416028269916,0.80579942369171
ASEG-Left-Hippocampus_normMean,0.000510597061053914,-0.00312105631219253,-0.154995989300252,0.443129213553131,0.802170160149686
A2009-ctx-rh-Pole_occipital_ThickAvg,0.00525528644772903,-0.000715448283099851,-0.25401043312399,0.643987832436297,0.79981323482252
ASEG-wm-lh-inferiorparietal_normStdDev,0.00157734462239122,-0.00185395852299222,0.0170494086598348,-0.26339069970609,0.796957856678473
ASEG-Right-Hippocampus_normMean,8.32260243480439E-06,-0.00318586851923547,-0.128048199395493,0.44617944359421,0.795838256884197
A2009-ctx-lh-G_temp_sup-Lateral_GrayVol,-0.0190571538780398,0.00868107835795118,0.955341322850649,-0.646866516105622,0.794382339554891
A2009-ctx-lh-Pole_occipital_ThickStd,0.0178453843714162,-0.00710210191806335,-0.838650451008542,0.669434631056352,0.791921062828814
